authority,region,location,sampleID,Aluminium,Ammonium,Conductivity,Fluoride,Iron,Nitrate,pH,Sodium,Total Chlorine,Turbidity
7,297,loc2202,3118,10,NA,219,NA,108,NA,7.6,NA,0.22,0.15
7,297,loc2203,3119,9,0.0128571,228,0.76,52,5.97857,7.4,22,0.33,0.11
7,297,loc2204,3120,10,0.0385714,200,NA,103,NA,7.6,NA,0.41,NA
7,297,loc2205,3121,10,NA,216,NA,29,NA,7.4,NA,0.22,NA
7,297,loc2206,3122,8,0.0128571,228,NA,21,NA,7.5,NA,0.25,0.11
7,297,loc2207,3123,10,NA,204,NA,18,NA,7.6,NA,0.44,NA
7,297,loc2208,3124,11,0.0128571,187,NA,43,NA,7.5,NA,0.17,0.13
7,297,loc2209,3125,16,0.0128571,203,0.73,41,6.86428,7.4,20,0.63,NA
7,298,loc2210,3126,21,0.0128571,104,NA,68,NA,7.6,NA,0.19,0.21
7,298,loc2211,3127,8,0.0128571,115,NA,11,NA,7.4,NA,0.19,0.32
7,298,loc2212,3128,24,NA,118,NA,73,NA,7.8,NA,0.1,0.14
7,298,loc2213,3129,20,NA,124,NA,47,NA,7.9,NA,0.27,0.26
7,298,loc2214,3130,19,NA,121,NA,15,NA,7.8,NA,0.36,0.21
7,298,loc2215,3131,16,NA,113,NA,28,NA,7.7,NA,0.31,0.2
7,298,loc2216,3132,26,NA,123,NA,24,NA,8.1,NA,0.36,0.14
7,298,loc2217,3133,23,NA,119,NA,48,NA,7.8,NA,0.27,0.32
7,298,loc2218,3134,18,0.0128571,118,NA,21,NA,7.6,NA,0.34,0.32
7,298,loc2219,3135,24,0.0385714,104,NA,79,NA,7.8,NA,0.17,0.29
7,298,loc2220,3136,20,NA,121,NA,11,NA,7.9,NA,0.35,0.22
7,298,loc2221,3137,17,NA,114,NA,39,NA,7.9,NA,0.27,0.19
7,298,loc2222,3138,17,NA,122,0.72,15,4.78286,7.7,8,0.22,0.13
7,298,loc2223,3139,16,NA,117,0.67,13,3.54286,7.9,8,0.39,0.32
7,298,loc2224,3140,13,0.0128571,114,NA,19,NA,7.5,NA,0.19,0.64
7,298,loc2225,3141,14,NA,124,NA,10,NA,7.8,NA,0.32,0.19
7,298,loc2226,3142,21,0.0128571,118,0.7,17,5.18143,7.8,8,0.17,0.35
7,298,loc2227,3143,15,NA,116,NA,14,NA,7.8,NA,0.14,0.25
7,298,loc2228,3144,19,NA,114,NA,34,NA,7.6,NA,0.31,0.34
7,298,loc2229,3145,31,NA,118,0.63,44,6.82,7.8,7,0.22,0.51
7,298,loc2230,3146,15,NA,124,NA,27,NA,7.6,NA,0.4,0.14
7,298,loc2231,3147,35,NA,138,NA,88,NA,7.6,NA,0.35,0.24
7,298,loc2232,3148,19,0.0128571,119,NA,18,NA,7.9,NA,0.31,0.19
7,298,loc2233,3149,15,NA,117,NA,24,NA,7.8,NA,0.22,0.13
7,298,loc2234,3150,23,0.0128571,107,NA,66,NA,7.4,NA,0.51,0.17
7,298,loc2235,3151,22,NA,115,NA,40,NA,7.8,NA,0.31,0.24
7,298,loc2236,3152,21,NA,111,NA,26,NA,7.9,NA,0.31,0.22
7,298,loc2237,3153,19,NA,113,NA,30,NA,7.5,NA,0.06,0.32
7,298,loc2238,3154,16,0.0128571,114,NA,14,NA,7.9,NA,0.29,0.16
7,298,loc2239,3155,17,NA,116,NA,36,NA,7.5,NA,0.29,0.16
7,298,loc2240,3156,16,NA,117,NA,63,NA,7.5,NA,0.28,0.22
7,298,loc2241,3157,19,0.0128571,113,NA,32,NA,7.8,NA,0.31,0.18
7,298,loc2242,3158,22,NA,116,NA,19,NA,7.9,NA,0.32,0.19
7,298,loc2243,3159,20,NA,117,0.59,30,6.37714,7.5,8,0.24,0.32
7,298,loc2244,3160,30,NA,120,NA,55,NA,7.8,NA,NA,0.39
7,298,loc2245,3161,13,NA,115,NA,22,NA,7.6,NA,0.18,0.14
7,298,loc2246,3162,26,NA,114,NA,169,NA,8.1,NA,0.37,0.2
7,298,loc2247,3163,19,NA,114,NA,53,NA,7.6,NA,0.08,1.2
7,298,loc2248,3164,18,0.0128571,129,NA,17,NA,7.6,NA,0.36,0.22
7,298,loc2249,3165,17,NA,148,NA,22,NA,7.7,NA,0.36,0.19
7,298,loc2250,3166,18,0.0128571,112,NA,23,NA,7.7,NA,0.3,0.13
7,298,loc2251,3167,23,NA,127,NA,16,NA,8.2,NA,0.36,0.26
7,299,loc2252,3168,22,NA,137,NA,20,NA,7.5,NA,0.33,0.15
7,299,loc2253,3169,19,NA,136,NA,19,NA,7.7,NA,0.4,0.2
7,299,loc2254,3170,12,NA,134,NA,30,NA,7.4,NA,0.26,0.16
7,299,loc2255,3171,23,NA,138,NA,45,NA,7.8,NA,0.2,0.3
7,299,loc2256,3172,14,NA,136,NA,112,NA,7.6,NA,0.12,0.23
7,299,loc2257,3173,15,0.0128571,133,NA,50,NA,7.4,NA,0.27,0.16
7,299,loc2258,3174,12,NA,130,NA,13,NA,7.5,NA,0.19,NA
7,299,loc2259,3175,22,NA,137,NA,27,NA,7.7,NA,0.22,0.36
7,299,loc2260,3176,22,NA,134,NA,73,NA,7.5,NA,0.18,0.68
7,299,loc2261,3177,25,NA,143,NA,35,NA,7.7,NA,0.14,0.16
7,299,loc2262,3178,16,NA,130,NA,70,NA,7.6,NA,0.16,NA
7,299,loc2263,3179,13,NA,133,NA,33,NA,7.4,NA,0.22,0.19
7,299,loc2264,3180,27,NA,143,NA,9,NA,7.8,NA,0.56,0.26
7,299,loc2265,3181,25,NA,147,0.7,20,2.96714,8,9,0.17,0.23
7,299,loc2266,3182,22,NA,130,NA,42,NA,7.3,NA,0.28,0.17
7,299,loc2267,3183,26,NA,138,NA,26,NA,7.5,NA,0.27,0.33
7,299,loc2268,3184,17,0.0385714,130,NA,64,NA,7.3,NA,0.17,0.29
7,299,loc2269,3185,27,NA,136,0.6,20,3.49857,7.4,7,0.27,0.18
7,299,loc2270,3186,11,0.0128571,128,NA,21,NA,7.5,NA,0.08,NA
7,299,loc2271,3187,24,NA,133,NA,20,NA,7.5,NA,0.45,0.27
7,299,loc2272,3188,21,NA,134,NA,11,NA,7.7,NA,0.06,0.3
7,299,loc2273,3189,15,NA,133,NA,22,NA,7.4,NA,0.28,0.21
7,299,loc2274,3190,30,0.0128571,135,NA,26,NA,7.5,NA,0.32,0.75
7,299,loc2275,3191,21,NA,138,NA,32,NA,7.6,NA,0.14,0.41
7,299,loc2276,3192,26,NA,139,NA,39,NA,7.8,NA,0.2,0.21
7,299,loc2277,3193,19,0.0128571,136,NA,15,NA,7.6,NA,0.13,0.2
7,299,loc2278,3194,15,NA,136,NA,15,NA,7.4,NA,0.26,0.1
7,299,loc2279,3195,24,0.0128571,147,NA,6,NA,7.6,NA,0.53,0.26
7,299,loc2280,3196,23,NA,137,NA,61,NA,7.4,NA,0.4,0.31
7,299,loc2281,3197,25,NA,140,NA,22,NA,7.6,NA,0.29,0.25
7,299,loc2282,3198,26,NA,134,NA,12,NA,7.6,NA,0.48,0.28
7,299,loc2283,3199,24,NA,138,NA,17,NA,7.6,NA,0.28,0.25
7,299,loc2284,3200,25,NA,141,NA,76,NA,7.7,NA,0.09,0.33
7,299,loc2285,3201,21,NA,135,NA,47,NA,7.5,NA,0.5,0.2
7,299,loc2286,3202,14,NA,132,NA,15,NA,7.4,NA,0.41,0.14
7,299,loc2287,3203,13,NA,135,NA,18,NA,7.3,NA,0.49,0.13
7,299,loc2288,3204,15,NA,136,NA,175,NA,7.5,NA,0.13,0.21
7,299,loc2289,3205,27,NA,143,0.67,13,2.96714,7.8,9,0.17,1.7
7,299,loc2290,3206,12,NA,131,NA,179,NA,7.7,NA,0.09,0.19
7,299,loc2291,3207,31,NA,142,NA,41,NA,7.6,NA,0.22,0.33
7,299,loc2292,3208,25,NA,135,NA,31,NA,7.4,NA,0.38,0.25
7,299,loc2293,3209,19,NA,138,0.66,44,3.18857,7.4,8,0.21,0.31
7,299,loc2294,3210,26,0.0128571,139,NA,22,NA,7.7,NA,0.36,0.38
7,299,loc2295,3211,17,NA,134,0.59,23,2.56857,7.7,9,0.2,0.3
7,299,loc2296,3212,22,NA,141,NA,16,NA,7.7,NA,0.32,0.23
7,299,loc2297,3213,31,NA,141,NA,12,NA,7.7,NA,0.58,0.28
7,299,loc2298,3214,16,NA,133,NA,13,NA,7.6,NA,0.22,0.22
7,299,loc2299,3215,20,NA,133,NA,98,NA,7.4,NA,0.2,0.23
7,299,loc2300,3216,20,NA,131,NA,22,NA,7.6,NA,0.31,0.13
7,299,loc2301,3217,11,NA,131,NA,10,NA,7.5,NA,0.23,NA
7,299,loc2302,3218,30,NA,144,NA,9,NA,7.6,NA,0.45,0.27
7,299,loc2303,3219,25,NA,134,NA,24,NA,7.6,NA,0.36,0.39
7,299,loc2304,3220,18,NA,136,NA,34,NA,7.8,NA,0.32,0.37
7,299,loc2305,3221,13,0.0128571,133,NA,21,NA,7.6,NA,0.26,0.16
7,299,loc2306,3222,22,0.0514286,130,NA,73,NA,7.5,NA,0.12,0.23
7,299,loc2307,3223,19,NA,136,0.58,138,2.79,7.7,8,0.08,0.18
7,299,loc2308,3224,15,0.0128571,134,NA,33,NA,8.1,NA,0.06,0.21
7,299,loc2309,3225,25,NA,129,NA,27,NA,7.5,NA,0.23,0.32
7,299,loc2310,3226,26,NA,141,NA,14,NA,7.7,NA,0.34,0.26
7,299,loc2311,3227,18,NA,135,NA,19,NA,7.7,NA,0.2,0.18
7,300,loc2312,3228,109,NA,156,NA,112,NA,8.1,NA,0.72,0.14
7,300,loc2313,3229,26,NA,143,NA,29,NA,7.7,NA,0.35,0.16
7,300,loc2314,3230,31,NA,180,NA,4,NA,8.1,NA,0.35,NA
7,300,loc2315,3231,31,NA,147,0.68,23,1.81571,8,8,0.12,0.13
7,300,loc2316,3232,12,0.0128571,148,0.73,11,1.99286,7.6,8,0.35,NA
7,300,loc2317,3233,40,NA,146,NA,27,NA,8.1,NA,0.31,0.36
7,300,loc2318,3234,38,NA,153,NA,5,NA,7.8,NA,0.31,0.11
7,300,loc2319,3235,29,NA,144,NA,50,NA,8.1,NA,0.3,0.1
7,300,loc2320,3236,43,NA,153,NA,34,NA,8,NA,0.33,NA
7,300,loc2321,3237,23,NA,150,NA,7,NA,7.8,NA,0.29,NA
7,300,loc2322,3238,25,NA,153,0.6,3,1.81571,8,9,0.59,0.11
7,300,loc2323,3239,35,NA,158,NA,30,NA,7.8,NA,0.11,NA
7,300,loc2324,3240,26,NA,151,NA,10,NA,8,NA,0.34,0.2
7,300,loc2325,3241,32,NA,147,0.71,5,2.25857,8.2,8,0.41,NA
7,300,loc2326,3242,25,NA,158,NA,78,NA,7.8,NA,0.29,0.17
7,300,loc2327,3243,19,NA,150,NA,13,NA,7.8,NA,0.33,NA
7,300,loc2328,3244,37,NA,146,NA,9,NA,8.1,NA,0.29,0.27
7,300,loc2329,3245,28,NA,141,0.57,29,2.56857,7.9,8,0.23,0.27
7,300,loc2329,3246,26,NA,153,NA,73,NA,8,NA,0.15,0.26
7,300,loc2330,3247,11,NA,148,NA,55,NA,7.5,NA,0.18,NA
7,300,loc2331,3248,30,NA,142,NA,97,NA,7.8,NA,0.32,0.4
7,300,loc2218,3249,18,0.0128571,118,NA,21,NA,7.6,NA,0.34,0.32
7,300,loc2332,3250,37,NA,143,NA,15,NA,8,NA,0.29,0.11
7,300,loc2333,3251,46,NA,142,0.62,10,2.21429,7.9,8,0.43,NA
7,300,loc2334,3252,27,NA,167,0.69,24,1.86,7.9,9,0.25,0.12
7,300,loc2335,3253,33,NA,150,NA,17,NA,7.8,NA,0.35,0.13
7,300,loc2336,3254,43,NA,154,NA,5,NA,8,NA,0.37,0.15
7,300,loc2337,3255,37,NA,146,NA,8,NA,8,NA,0.29,0.1
7,300,loc2338,3256,33,NA,152,NA,6,NA,8.2,NA,0.34,0.1
7,300,loc2339,3257,42,NA,145,NA,10,NA,8.1,NA,0.3,0.24
7,300,loc2340,3258,13,NA,160,NA,12,NA,7.2,NA,0.35,NA
7,300,loc2341,3259,12,NA,149,NA,14,NA,7.5,NA,0.43,NA
7,300,loc2342,3260,32,0.0128571,148,NA,14,NA,8,NA,0.35,NA
7,300,loc2343,3261,61,NA,146,NA,113,NA,7.8,NA,0.32,NA
7,300,loc2344,3262,23,NA,153,NA,3,NA,7.6,NA,0.31,NA
7,300,loc2345,3263,11,NA,150,NA,96,NA,7.8,NA,0.3,NA
7,300,loc2346,3264,39,NA,142,NA,17,NA,8.1,NA,0.3,NA
7,300,loc2347,3265,21,NA,145,NA,17,NA,7.8,NA,0.36,0.12
7,300,loc2348,3266,17,NA,137,NA,25,NA,7.1,NA,0.44,NA
7,300,loc2349,3267,20,NA,142,NA,69,NA,7.9,NA,0.34,0.15
7,300,loc2350,3268,20,NA,117,NA,33,NA,7.9,NA,0.3,0.4
7,300,loc2351,3269,34,NA,147,NA,10,NA,8,NA,0.34,0.18
7,300,loc2352,3270,37,NA,143,NA,44,NA,8,NA,0.28,0.14
7,300,loc2353,3271,16,0.0128571,114,0.67,12,3.49857,8,7,0.14,0.18
7,300,loc2354,3272,39,0.0128571,153,NA,27,NA,7.9,NA,0.3,1.22
7,300,loc2355,3273,27,NA,149,NA,7,NA,7.8,NA,0.32,0.14
7,300,loc2356,3274,37,NA,150,NA,7,NA,7.9,NA,0.34,NA
7,300,loc2357,3275,27,NA,159,NA,12,NA,7.8,NA,0.28,0.12
7,300,loc2358,3276,28,NA,155,NA,7,NA,7.4,NA,0.29,0.1
7,300,loc2359,3277,21,0.0128571,152,NA,5,NA,7.8,NA,0.59,NA
7,300,loc2360,3278,18,NA,137,NA,10,NA,7.5,NA,0.28,0.11
7,300,loc2361,3279,156,NA,148,NA,147,NA,7.9,NA,0.3,0.11
7,300,loc2362,3280,37,NA,148,NA,57,NA,7.9,NA,0.27,NA
7,300,loc2363,3281,16,0.0128571,153,NA,5,NA,7.7,NA,0.47,NA
7,300,loc2364,3282,32,NA,147,0.61,9,2.43571,7,11,0.31,NA
7,300,loc2365,3283,30,NA,146,NA,24,NA,7.9,NA,0.29,NA
7,300,loc2366,3284,19,NA,143,NA,3,NA,8.1,NA,0.33,NA
7,300,loc2367,3285,34,0.0128571,148,NA,50,NA,8.1,NA,0.36,NA
7,300,loc2368,3286,42,0.0128571,150,NA,2,NA,7.9,NA,0.32,0.14
7,300,loc2369,3287,22,NA,155,NA,3,NA,7.8,NA,0.11,NA
7,300,loc2370,3288,19,0.0128571,166,NA,17,NA,7.4,NA,0.29,0.11
7,300,loc2371,3289,18,NA,156,NA,22,NA,7.3,NA,0.34,NA
7,300,loc2372,3290,29,NA,146,NA,52,NA,7.9,NA,0.34,0.17
7,300,loc2373,3291,16,NA,150,NA,9,NA,7.4,NA,0.79,0.12
7,300,loc2374,3292,21,NA,154,NA,7,NA,7.6,NA,0.4,NA
7,300,loc2375,3293,16,NA,149,NA,18,NA,7.2,NA,0.42,0.24
8,308,loc2378,3294,26,NA,414,NA,5,NA,7.3,NA,0.51,NA
8,308,loc2379,3295,34,0.0128571,478,NA,6,NA,7.4,NA,0.38,NA
8,308,loc2380,3296,12,NA,342,NA,2,NA,7.2,NA,0.45,NA
8,308,loc2381,3297,15,NA,330,NA,10,NA,7.2,NA,0.52,NA
8,308,loc2382,3298,25,NA,409,NA,4,NA,7.4,NA,0.32,NA
8,308,loc2383,3299,22,NA,398,NA,2,NA,7.4,NA,0.46,NA
8,308,loc2384,3300,19,NA,374,NA,3,NA,7.2,NA,0.39,0.13
8,308,loc2385,3301,18,NA,549,NA,34,NA,7.5,NA,0.15,NA
8,308,loc2386,3302,29,0.0128571,495,NA,NA,NA,7.6,NA,0.42,0.1
8,308,loc2387,3303,17,NA,353,NA,21,NA,7.2,NA,0.3,NA
8,308,loc2388,3304,17,0.0128571,299,NA,3,NA,7.3,NA,0.19,NA
8,308,loc2389,3305,15,NA,430,NA,66,NA,7.3,NA,0.32,0.1
8,308,loc2390,3306,22,NA,364,NA,3,NA,7.2,NA,0.32,NA
8,308,loc2391,3307,36,NA,441,NA,1,NA,7.5,NA,0.45,NA
8,308,loc2392,3308,22,NA,308,NA,3,NA,7.1,NA,0.63,0.12
8,308,loc2393,3309,23,NA,341,NA,3,NA,7.3,NA,0.22,NA
8,308,loc2394,3310,13,0.0128571,312,NA,1,NA,7.2,NA,0.47,NA
8,308,loc2395,3311,33,NA,441,NA,1,NA,7.4,NA,0.48,NA
8,308,loc2396,3312,15,0.0128571,301,NA,NA,NA,7.1,NA,0.34,NA
8,308,loc2397,3313,34,0.0128571,499,NA,2,NA,7.5,NA,0.51,0.11
8,308,loc2398,3314,12,NA,284,NA,1,NA,7.2,NA,0.5,NA
8,308,loc2399,3315,36,NA,444,NA,1,NA,7.4,NA,0.41,0.14
8,308,loc2400,3316,26,NA,395,NA,4,NA,7.3,NA,0.42,NA
8,308,loc2401,3317,26,NA,402,NA,3,NA,7.4,NA,0.49,NA
8,308,loc2402,3318,23,NA,431,NA,3,NA,7.4,NA,0.47,NA
8,308,loc2403,3319,12,NA,325,NA,NA,NA,7.4,NA,0.45,NA
8,308,loc2403,3320,17,NA,373,NA,3,NA,7.2,NA,0.39,NA
8,308,loc2404,3321,14,NA,297,NA,NA,NA,7.4,NA,0.15,NA
8,308,loc2405,3322,45,NA,429,NA,4,NA,7.4,NA,0.28,0.15
8,308,loc2406,3323,30,0.0128571,495,NA,2,NA,7.5,NA,0.29,NA
8,308,loc2407,3324,25,NA,472,NA,12,NA,7.3,NA,0.44,NA
8,308,loc2408,3325,31,0.0128571,495,0.66,NA,9.52143,7.5,16,0.47,NA
8,308,loc2409,3326,21,NA,524,NA,1,NA,7.5,NA,0.68,0.22
8,308,loc2410,3327,20,NA,367,NA,6,NA,7.4,NA,0.41,0.12
8,308,loc2411,3328,46,NA,420,NA,35,NA,7.2,NA,0.65,NA
8,308,loc2412,3329,21,0.0128571,296,NA,5,NA,7.1,NA,0.51,NA
8,308,loc2413,3330,24,NA,543,NA,1,NA,7.5,NA,0.39,NA
8,308,loc2414,3331,13,NA,346,NA,3,NA,7.2,NA,0.35,NA
8,308,loc2415,3332,13,NA,286,0.46,5,6.11143,7.1,10,0.56,NA
8,308,loc2416,3333,16,NA,304,NA,5,NA,7.1,NA,0.44,NA
8,308,loc2417,3334,24,NA,376,NA,3,NA,7.3,NA,0.25,0.1
8,308,loc2418,3335,18,NA,388,NA,2,NA,7.3,NA,0.82,NA
8,308,loc2419,3336,34,NA,442,NA,2,NA,7.4,NA,0.31,0.14
8,308,loc2420,3337,19,NA,354,NA,4,NA,7.4,NA,0.44,NA
8,308,loc2421,3338,17,0.0128571,341,NA,47,NA,7.3,NA,0.12,NA
8,308,loc2422,3339,27,NA,538,NA,1,NA,7.5,NA,0.35,NA
8,308,loc2423,3340,26,NA,407,NA,4,NA,7.4,NA,0.35,0.1
8,308,loc2424,3341,33,NA,434,NA,2,NA,7.4,NA,0.14,0.24
8,308,loc2425,3342,20,NA,386,NA,3,NA,7.3,NA,0.75,NA
8,308,loc2426,3343,20,NA,396,NA,2,NA,7.3,NA,0.65,0.1
8,308,loc2427,3344,21,NA,398,NA,12,NA,7.5,NA,0.2,NA
8,308,loc2428,3345,27,NA,539,NA,2,NA,7.5,NA,0.49,0.14
8,308,loc2429,3346,44,NA,442,NA,7,NA,7.4,NA,0.41,NA
8,308,loc2430,3347,10,NA,358,NA,2,NA,7.6,NA,0.54,NA
8,308,loc2431,3348,18,NA,367,NA,2,NA,7.3,NA,0.74,NA
8,308,loc2432,3349,25,NA,407,NA,NA,NA,7.3,NA,0.59,NA
8,308,loc2433,3350,29,0.0128571,502,NA,2,NA,7.5,NA,0.42,0.17
8,308,loc2434,3351,19,NA,406,NA,6,NA,7.3,NA,0.57,NA
8,308,loc2435,3352,35,NA,441,0.67,1,8.85714,7.4,17,0.32,0.11
8,308,loc2436,3353,22,NA,364,NA,2,NA,7.3,NA,0.9,NA
8,308,loc2437,3354,18,NA,338,NA,3,NA,7.2,NA,0.35,NA
8,308,loc2438,3355,17,NA,299,NA,3,NA,7.1,NA,0.41,NA
8,308,loc2439,3356,26,NA,423,NA,2,NA,7.4,NA,0.27,NA
8,308,loc2440,3357,43,0.0128571,300,NA,162,NA,7.1,NA,0.33,0.18
8,308,loc2441,3358,20,NA,361,NA,5,NA,7.2,NA,0.76,NA
8,308,loc2442,3359,18,NA,313,0.64,6,5.04857,7.1,11,0.29,NA
8,308,loc2443,3360,3,NA,228,NA,2,NA,7.2,NA,0.57,NA
8,308,loc2444,3361,22,NA,327,NA,5,NA,7.1,NA,0.43,NA
8,308,loc2445,3362,51,NA,419,NA,4,NA,7.2,NA,0.82,NA
8,308,loc2446,3363,13,0.0257143,308,NA,4,NA,7.2,NA,0.33,NA
8,308,loc2447,3364,23,NA,383,NA,3,NA,7.3,NA,0.61,NA
8,308,loc2448,3365,35,NA,459,NA,6,NA,7.4,NA,0.26,0.1
8,308,loc2449,3366,31,NA,455,NA,4,NA,7.4,NA,0.29,NA
8,308,loc2450,3367,14,NA,351,0.59,2,5.66857,7.3,15,0.58,0.1
8,308,loc2451,3368,26,NA,416,NA,2,NA,7.3,NA,0.12,NA
8,308,loc2452,3369,24,0.0128571,382,NA,3,NA,7.4,NA,0.56,NA
8,308,loc2453,3370,22,NA,406,NA,3,NA,7.4,NA,0.53,NA
8,308,loc2454,3371,20,NA,293,NA,2,NA,7.1,NA,0.41,0.2
8,308,loc2455,3372,14,0.0257143,327,NA,6,NA,7.3,NA,0.22,NA
8,308,loc2456,3373,23,NA,349,NA,2,NA,7.3,NA,0.53,NA
8,308,loc2457,3374,25,NA,408,NA,2,NA,7.3,NA,0.59,NA
8,308,loc2458,3375,18,NA,352,NA,3,NA,7.2,NA,0.43,NA
8,308,loc2459,3376,35,NA,468,NA,4,NA,7.6,NA,0.19,NA
8,308,loc2460,3377,31,NA,538,NA,2,NA,7.5,NA,0.37,NA
8,308,loc2461,3378,30,NA,441,NA,2,NA,7.4,NA,0.31,NA
8,308,loc2462,3379,30,NA,377,NA,15,NA,7.2,NA,0.4,0.11
8,308,loc2463,3380,21,NA,363,NA,4,NA,7.3,NA,0.25,NA
8,308,loc2464,3381,27,0.0257143,517,NA,0.92,NA,7.6,NA,0.36,NA
8,308,loc2465,3382,12,0.0128571,357,NA,3,NA,7.2,NA,0.32,NA
8,308,loc2466,3383,21,NA,269,NA,2,NA,7.1,NA,0.44,0.11
8,308,loc2467,3384,24,0.0128571,333,NA,5,NA,7.2,NA,0.27,0.1
8,308,loc2468,3385,29,NA,504,NA,NA,NA,7.6,NA,0.65,NA
8,308,loc2469,3386,25,NA,383,NA,5,NA,7.3,NA,0.35,0.1
8,308,loc2470,3387,11,0.0128571,331,NA,NA,NA,7.2,NA,0.34,NA
8,308,loc2471,3388,24,0.0128571,389,NA,3,NA,7.4,NA,0.55,NA
8,308,loc2472,3389,115,NA,399,NA,28,NA,7.3,NA,0.44,NA
8,308,loc2473,3390,18,NA,312,NA,7,NA,7.1,NA,0.29,NA
8,308,loc2474,3391,42,NA,393,NA,5,NA,7.5,NA,0.21,NA
8,308,loc2475,3392,25,NA,380,0.59,2,6.59857,7.3,14,0.4,NA
8,308,loc2476,3393,17,NA,305,NA,6,NA,7.1,NA,0.6,0.11
8,308,loc2477,3394,17,NA,432,NA,2,NA,7.3,NA,0.43,NA
8,308,loc2478,3395,52,NA,446,NA,4,NA,7.4,NA,0.6,NA
8,308,loc2479,3396,30,NA,426,NA,2,NA,7.6,NA,0.17,0.13
8,308,loc2480,3397,24,NA,292,NA,3,NA,7.1,NA,0.5,NA
8,308,loc2481,3398,NA,NA,746,NA,85,NA,7.9,NA,0.25,NA
8,308,loc2482,3399,13,0.0128571,324,NA,7,NA,7.2,NA,0.33,NA
8,308,loc2483,3400,36,NA,441,NA,1,NA,7.3,NA,0.39,NA
8,308,loc2484,3401,29,NA,390,NA,3,NA,7.3,NA,0.55,NA
8,308,loc2485,3402,24,0.0128571,326,NA,2,NA,7.2,NA,0.39,0.12
8,308,loc2486,3403,28,NA,422,NA,3,NA,7.3,NA,0.22,NA
8,308,loc2487,3404,12,0.0128571,308,NA,2,NA,7.2,NA,0.58,NA
8,308,loc2488,3405,19,NA,320,NA,4,NA,7.1,NA,0.34,0.19
8,308,loc2489,3406,18,NA,262,NA,2,NA,7,NA,0.53,0.1
8,308,loc2490,3407,21,NA,371,NA,4,NA,7.3,NA,0.19,NA
8,308,loc2491,3408,20,NA,339,NA,3,NA,7.2,NA,0.52,0.12
8,308,loc2492,3409,14,NA,311,NA,2,NA,7.2,NA,0.87,NA
8,308,loc2493,3410,28,NA,403,NA,3,NA,7.2,NA,0.26,0.18
8,308,loc2494,3411,25,0.0128571,371,NA,12,NA,7.7,NA,0.16,0.11
8,308,loc2495,3412,28,0.0128571,510,NA,NA,NA,7.5,NA,0.48,NA
8,308,loc2496,3413,24,NA,421,NA,NA,NA,7.3,NA,0.55,0.3
8,308,loc2497,3414,19,0.0128571,470,NA,2,NA,7.4,NA,0.33,NA
8,308,loc2498,3415,22,0.0128571,384,NA,5,NA,7.2,NA,0.68,0.16
8,308,loc2499,3416,15,NA,222,NA,2,NA,7,NA,0.24,NA
8,308,loc2500,3417,28,NA,502,NA,2,NA,7.6,NA,0.39,NA
8,308,loc2501,3418,22,NA,397,NA,6,NA,7.4,NA,0.31,NA
8,308,loc2502,3419,13,NA,345,0.52,NA,7.88286,7.2,11,0.53,0.11
8,308,loc2503,3420,33,NA,455,NA,5,NA,7.4,NA,0.31,0.14
8,308,loc2504,3421,34,NA,456,NA,2,NA,7.4,NA,0.62,NA
8,308,loc2505,3422,18,NA,355,0.6,4,7.52857,7.5,13.3,0.65,0.11
8,308,loc2506,3423,14,NA,293,NA,0.5,NA,7.1,NA,0.34,NA
8,308,loc2507,3424,25,0.0128571,382,NA,4,NA,7.3,NA,0.48,NA
8,308,loc2508,3425,32,NA,443,NA,1,NA,7.5,NA,0.41,0.1
8,308,loc2509,3426,14,NA,299,0.58,0.64,5.80143,7.2,12,0.36,0.14
8,308,loc2510,3427,27,0.0128571,530,NA,0.87,NA,7.5,NA,0.31,NA
8,308,loc2511,3428,20,NA,337,NA,5,NA,7.2,NA,0.75,NA
8,308,loc2512,3429,19,NA,377,NA,6,NA,7.4,NA,0.43,NA
8,308,loc2513,3430,20,NA,319,NA,5,NA,7.1,NA,0.31,0.18
8,308,loc2514,3431,27,NA,406,NA,1,NA,7.3,NA,0.51,NA
8,308,loc2515,3432,29,NA,411,NA,4,NA,7.3,NA,0.5,NA
8,308,loc2516,3433,21,NA,316,NA,3,NA,7.2,NA,0.34,NA
8,308,loc2517,3434,37,NA,484,NA,11,NA,7.6,NA,0.31,NA
8,308,loc2518,3435,19,NA,309,NA,7,NA,7.1,NA,0.39,NA
8,308,loc2519,3436,27,NA,536,NA,2,NA,7.5,NA,0.55,NA
8,308,loc2520,3437,18,NA,258,NA,3,NA,7.1,NA,0.38,0.1
8,308,loc2521,3438,14,NA,291,NA,2,NA,7.1,NA,0.49,NA
8,308,loc2522,3439,15,NA,228,NA,4,NA,7,NA,0.27,NA
8,308,loc2523,3440,34,0.0128571,473,NA,5,NA,7.5,NA,0.15,NA
8,308,loc2524,3441,23,NA,338,NA,12,NA,7.2,NA,0.54,NA
8,308,loc2525,3442,19,NA,284,NA,1,NA,7.1,NA,0.3,NA
8,308,loc2526,3443,21,NA,382,NA,3,NA,7.3,NA,0.65,NA
8,308,loc2527,3444,33,0.0128571,442,NA,2,NA,7.4,NA,0.34,0.1
8,308,loc2528,3445,16,NA,429,NA,5,NA,7.4,NA,0.42,NA
8,308,loc2529,3446,38,NA,457,NA,4,NA,7.4,NA,0.36,NA
